pm10,temp,bp,rh,ws,co,o3,nox,so2,pm2.5
0.1794,0.5,0.931,0.988,0.1852,0.14,0.0436,0.0888,0.0145,134
0.1794,0.5,0.931,0.988,0.1111,0.15,0.0367,0.0942,0.079,134
0.1794,0.45,0.931,0.988,0.1481,0.168,0.0556,0.1028,0.017,134
0.3347,0.45,0.931,0.988,0.1481,0.188,0.1562,0.1048,0.0235,198
0.317,0.5,0.931,0.988,0.2778,0.188,0.0377,0.1552,0.079,186
0.317,0.5,0.931,1,0.3148,0.15,0.0377,0.124,0.0195,186
0.317,0.5,0.931,0.988,0.2963,0.163,0.0377,0.1386,0.079,186
0.317,0.5,0.931,1,0.2778,0.188,0.0377,0.1756,0.0195,186
0.3003,0.5,0.931,1,0.2407,0.199,0.0215,0.1788,0.0225,183
0.3003,0.5,0.931,1,0.2222,0.203,0.0337,0.1758,0.0235,183
0.3003,0.5,0.931,0.988,0.1296,0.211,0.0422,0.1808,0.025,183
0.3003,0.6,0.931,0.988,0.1667,0.218,0.048,0.1808,0.0275,183
0.3472,0.7,0.9655,0.988,0.2037,0.218,0.0522,0.1746,0.0285,201
0.3472,0.6,0.9655,0.9518,0.2407,0.18,0.0636,0.176,0.0285,201
0.3472,0.5,0.9655,0.8313,0.2963,0.185,0.0679,0.2352,0.079,201
0.3472,0.5,0.9655,0.7711,0.2963,0.187,0.0816,0.1884,0.0305,201
0.4098,0.5,0.9655,0.747,0.2407,0.199,0.0924,0.1688,0.036,274
0.4098,0.5,0.9655,0.7108,0.1667,0.2,0.089,0.165,0.0395,274
0.4098,0.5,0.9655,0.6988,0.2593,0.189,0.1062,0.1564,0.044,274
0.4098,0.5,0.9655,0.6988,0.2778,0.169,0.1261,0.1414,0.046,274
0.4046,0.5,0.9655,0.6627,0.3333,0.169,0.1485,0.1234,0.0475,282
0.4046,0.5,0.9655,0.6627,0.463,0.151,0.1695,0.1158,0.0536,282
0.4046,0.5,0.9655,0.6627,0.4074,0.172,0.1828,0.1128,0.079,282
0.4046,0.5,0.9655,0.6747,0.537,0.173,0.1989,0.115,0.0576,282
0.4035,0.5,0.9655,0.6747,0.463,0.164,0.1869,0.1122,0.0611,254
0.4035,0.5,0.9655,0.6506,0.4259,0.147,0.2388,0.1058,0.0636,254
0.4035,0.5,0.9655,0.6386,0.4259,0.135,0.2177,0.0994,0.0631,254
0.4035,0.6,0.9655,0.6265,0.5185,0.133,0.226,0.0944,0.0581,254
0.3545,0.5,0.9655,0.6145,0.4815,0.133,0.2561,0.0894,0.0576,222
0.3545,0.5,0.9655,0.5904,0.4444,0.141,0.2516,0.094,0.0586,222
0.3545,0.5,0.9655,0.5904,0.3333,0.147,0.2331,0.1,0.079,222
0.3545,0.5,0.9655,0.5783,0.2963,0.135,0.2164,0.1028,0.0556,222
0.3295,0.45,0.9655,0.5904,0.4259,0.124,0.2209,0.1002,0.0511,205
0.3295,0.4,0.9655,0.5904,0.3889,0.125,0.206,0.0998,0.0475,205
0.3295,0.4,0.9655,0.6024,0.4074,0.125,0.1899,0.1006,0.045,205
0.3295,0.4,0.9655,0.6024,0.4259,0.109,0.2007,0.0996,0.043,205
0.292,0.4,0.9655,0.6024,0.3333,0.109,0.1847,0.1006,0.042,180
0.292,0.4,0.9655,0.5783,0.4074,0.102,0.2134,0.0902,0.039,180
0.292,0.45,0.9655,0.5783,0.2963,0.115,0.1818,0.0866,0.079,180
0.292,0.45,0.9655,0.5783,0.3519,0.105,0.1873,0.0864,0.0385,180
0.2388,0.5,0.931,0.6024,0.3148,0.109,0.1799,0.0832,0.038,145
0.2388,0.5,0.931,0.6024,0.2778,0.115,0.1518,0.0872,0.0365,145
0.2388,0.5,0.931,0.6265,0.3704,0.12,0.1393,0.0904,0.0365,145
0.2388,0.6,0.931,0.6506,0.2593,0.123,0.112,0.0932,0.0345,145
0.2377,0.7,0.931,0.6867,0.2593,0.123,0.0677,0.1068,0.031,152
0.2377,0.6,0.931,0.7108,0.2037,0.145,0.0481,0.118,0.0315,152
0.2377,0.6,0.931,0.7349,0.1667,0.168,0.0333,0.1304,0.079,152
0.2377,0.6,0.931,0.747,0.1667,0.179,0.0265,0.144,0.026,152
0.2701,0.6,0.931,0.759,0.1296,0.196,0.0232,0.1564,0.017,171
0.2701,0.6,0.931,0.7711,0.0556,0.242,0.0216,0.1748,0.016,171
0.2701,0.6,0.931,0.7831,0.0926,0.298,0.0267,0.214,0.017,171
0.2701,0.6,0.931,0.7831,0.0741,0.317,0.028,0.2696,0.02,171
0.3462,0.6,0.931,0.7952,0,0.317,0.0264,0.3084,0.025,209
0.3462,0.65,0.931,0.8193,0.037,0.344,0.0237,0.3468,0.0255,209
0.3462,0.65,0.931,0.7831,0.0926,0.34,0.0251,0.345,0.079,209
0.3462,0.65,0.931,0.759,0.1296,0.301,0.0232,0.318,0.0245,209
0.365,0.65,0.931,0.747,0.1481,0.294,0.0256,0.287,0.0215,219
0.365,0.6,0.931,0.7349,0.3148,0.259,0.0207,0.2526,0.019,219
0.365,0.7,0.931,0.7349,0.3148,0.246,0.0238,0.2094,0.017,219
0.365,0.7,0.931,0.747,0.2778,0.258,0.025,0.2144,0.0175,219
0.3306,0.6,0.931,0.747,0.2407,0.258,0.022,0.2188,0.0205,211
0.3306,0.5,0.931,0.7229,0.2963,0.205,0.0275,0.2072,0.019,211
0.3306,0.5,0.931,0.7229,0.2222,0.156,0.0249,0.1802,0.079,211
0.3306,0.5,0.931,0.7108,0.2963,0.118,0.0248,0.1308,0.0175,211
0.245,0.5,0.931,0.6988,0.2037,0.097,0.0229,0.1178,0.02,161
0.245,0.5,0.931,0.6988,0.1667,0.081,0.0327,0.1102,0.0225,161
0.245,0.4,0.931,0.7108,0.1667,0.069,0.0293,0.106,0.023,161
0.245,0.4,0.931,0.7108,0.2407,0.056,0.0331,0.098,0.022,161
0.1825,0.4,0.931,0.6988,0.2963,0.056,0.0393,0.0908,0.021,118
0.1825,0.4,0.931,0.6988,0.2222,0.065,0.0485,0.0834,0.019,118
0.1825,0.4,0.931,0.7108,0.2778,0.063,0.0577,0.078,0.079,118
0.1825,0.45,0.931,0.6988,0.2963,0.057,0.0696,0.0718,0.0195,118
0.1397,0.5,0.931,0.6988,0.3704,0.049,0.0887,0.0644,0.023,85
0.1397,0.5,0.931,0.6988,0.3148,0.045,0.1105,0.0582,0.025,85
0.1397,0.4,0.931,0.7108,0.2778,0.047,0.0983,0.0578,0.026,85
0.1397,0.5,0.931,0.7108,0.3333,0.048,0.0947,0.0596,0.0265,85
0.1335,0.7,0.931,0.7108,0.3889,0.048,0.1068,0.0598,0.0245,79
0.1335,0.8,0.931,0.7108,0.3889,0.053,0.1318,0.057,0.024,79
0.1335,0.65,0.931,0.7108,0.3519,0.048,0.1381,0.0514,0.079,79
0.1335,0.6,0.931,0.7108,0.537,0.044,0.1556,0.0484,0.023,79
0.1324,0.65,0.931,0.7108,0.3519,0.045,0.1482,0.0456,0.02,79
0.1324,0.7,0.931,0.7108,0.4815,0.044,0.1558,0.044,0.0195,79
0.1324,0.7,0.931,0.6988,0.463,0.046,0.1555,0.0452,0.0205,79
0.1324,0.7,0.931,0.7108,0.3889,0.044,0.1513,0.0482,0.0205,79
0.1439,0.7,0.931,0.7229,0.3519,0.044,0.1324,0.0508,0.0195,99
0.1439,0.7,0.931,0.7108,0.4074,0.053,0.1219,0.0522,0.0195,99
0.1439,0.7,0.931,0.6988,0.3889,0.053,0.1317,0.0504,0.079,99
0.1439,0.7,0.931,0.6988,0.3889,0.054,0.1395,0.0496,0.02,99
0.1178,0.7,0.931,0.6867,0.3333,0.053,0.1459,0.0494,0.0215,77
0.1178,0.7,0.931,0.6627,0.3519,0.05,0.1536,0.0472,0.022,77
0.1178,0.7,0.931,0.6506,0.4259,0.05,0.1518,0.0442,0.024,77
0.1178,0.7,0.931,0.6386,0.3889,0.053,0.1388,0.0464,0.0245,77
0.1157,0.6,0.931,0.6506,0.2778,0.053,0.1246,0.0496,0.026,76
0.1157,0.5,0.931,0.6627,0.3889,0.054,0.1232,0.0498,0.0265,76
0.1157,0.5,0.931,0.6627,0.3889,0.053,0.1238,0.0508,0.079,76
0.1157,0.5,0.931,0.6145,0.3889,0.055,0.1199,0.0504,0.025,76
0.1157,0.5,0.931,0.6145,0.4444,0.06,0.1216,0.0534,0.023,76
0.1616,0.55,0.931,0.6747,0.3519,0.06,0.0463,0.1494,0.079,100
0.1616,0.5,0.931,0.6145,0.3333,0.089,0.0463,0.1028,0.024,100
0.1616,0.5,0.931,0.5181,0.4074,0.086,0.0463,0.0938,0.079,100
0.1616,0.5,0.931,0.4458,0.4815,0.082,0.0463,0.087,0.0325,100
0.1741,0.5,0.9655,0.4217,0.537,0.081,0.0788,0.097,0.046,83
0.1741,0.45,0.9655,0.4217,0.5926,0.081,0.0963,0.097,0.047,83
0.1741,0.4,0.9655,0.3976,0.5926,0.074,0.1093,0.0804,0.047,83
0.1741,0.4,0.9655,0.3855,0.7593,0.069,0.1244,0.0758,0.047,83
0.1794,0.5,0.9655,0.3735,0.5926,0.069,0.138,0.0752,0.0475,67
0.1794,0.4,0.9655,0.3735,0.6481,0.066,0.1482,0.073,0.0495,67
0.1794,0.5,0.9655,0.3494,0.5741,0.062,0.1503,0.069,0.079,67
0.1794,0.5,0.9655,0.3373,0.6296,0.063,0.159,0.0696,0.0571,67
0.1616,0.5,0.9655,0.3253,0.537,0.06,0.1705,0.0672,0.0556,51
0.1616,0.5,0.9655,0.3253,0.7222,0.054,0.1882,0.0638,0.0561,51
0.1616,0.45,0.9655,0.3373,0.7778,0.047,0.1977,0.0552,0.0531,51
0.1616,0.4,0.9655,0.3253,0.7593,0.046,0.2104,0.0518,0.0526,51
0.1502,0.45,0.9655,0.3133,0.6111,0.046,0.2221,0.0522,0.0475,46
0.1502,0.5,0.9655,0.2892,0.7222,0.05,0.222,0.0514,0.049,46
0.1502,0.5,0.9655,0.2771,0.7222,0.049,0.2347,0.0486,0.079,46
0.1502,0.4,0.9655,0.2651,0.7778,0.05,0.2414,0.0474,0.049,46
0.1533,0.4,0.9655,0.253,0.7222,0.046,0.2633,0.0454,0.045,32
0.1533,0.45,0.9655,0.2169,0.6852,0.039,0.2911,0.041,0.042,32
0.1533,0.5,0.9655,0.241,0.7593,0.042,0.2729,0.0398,0.0405,32
0.1533,0.6,0.9655,0.2289,0.7778,0.048,0.2872,0.0428,0.0395,32
0.1585,0.5,0.9655,0.2169,0.8333,0.048,0.3182,0.0366,0.0395,24
0.1585,0.5,0.9655,0.2169,0.6667,0.048,0.2968,0.0444,0.041,24
0.1585,0.5,0.9655,0.2048,0.7037,0.044,0.32,0.0432,0.079,24
0.1585,0.5,0.9655,0.1928,0.7407,0.046,0.319,0.0438,0.039,24
0.1262,0.5,0.9655,0.2048,0.6481,0.046,0.3332,0.0428,0.0405,28
0.1262,0.45,0.9655,0.1687,0.6852,0.042,0.3558,0.0434,0.0395,28
0.1262,0.5,0.9655,0.1807,0.5741,0.045,0.3326,0.0478,0.0375,28
0.1262,0.45,0.9655,0.1928,0.5741,0.045,0.3409,0.0506,0.0375,28
0.123,0.4,0.9655,0.2169,0.6667,0.045,0.3536,0.049,0.0375,29
0.123,0.4,0.9655,0.2289,0.5926,0.048,0.3401,0.0466,0.0365,29
0.123,0.45,0.931,0.253,0.537,0.047,0.3433,0.046,0.079,29
0.123,0.45,0.931,0.253,0.5926,0.048,0.3491,0.0406,0.039,29
0.1032,0.45,0.931,0.2651,0.537,0.054,0.3289,0.0446,0.0405,36
0.1032,0.4,0.931,0.2771,0.5926,0.055,0.3159,0.0496,0.04,36
0.1032,0.4,0.931,0.2892,0.6481,0.058,0.3015,0.053,0.039,36
0.1032,0.5,0.931,0.3253,0.3889,0.074,0.2085,0.0666,0.04,36
0.1293,0.65,0.931,0.3614,0.4815,0.074,0.167,0.0864,0.0395,46
0.1293,0.7,0.931,0.3735,0.3704,0.087,0.1706,0.0802,0.039,46
0.1293,0.6,0.931,0.3976,0.3704,0.089,0.148,0.094,0.079,46
0.1293,0.6,0.931,0.4096,0.3333,0.103,0.1372,0.0946,0.0395,46
0.1689,0.6,0.931,0.4217,0.3148,0.12,0.1094,0.1034,0.0365,79
0.1689,0.6,0.931,0.4337,0.2407,0.127,0.0928,0.106,0.0365,79
0.1689,0.6,0.931,0.4458,0.3519,0.124,0.0777,0.1154,0.0355,79
0.1689,0.6,0.931,0.4578,0.3333,0.123,0.075,0.1152,0.0335,79
0.1689,0.6,0.931,0.4578,0.2963,0.123,0.0646,0.1204,0.033,88
0.1689,0.6,0.931,0.4578,0.2778,0.123,0.0758,0.1194,0.0335,88
0.1689,0.6,0.931,0.4578,0.2407,0.124,0.0743,0.1176,0.079,88
0.1689,0.6,0.931,0.4578,0.2963,0.126,0.0577,0.1202,0.033,88
0.1585,0.6,0.931,0.4699,0.2778,0.128,0.0555,0.1222,0.032,83
0.1585,0.6,0.931,0.4458,0.3519,0.111,0.087,0.1168,0.031,83
0.1585,0.6,0.931,0.4458,0.3704,0.102,0.1188,0.105,0.03,83
0.1585,0.7,0.931,0.4458,0.3704,0.102,0.1267,0.0956,0.028,83
0.1449,0.6,0.931,0.4578,0.3889,0.102,0.1266,0.0914,0.029,73
0.1449,0.5,0.931,0.4699,0.3333,0.101,0.1062,0.0912,0.028,73
0.1449,0.5,0.931,0.4819,0.3148,0.097,0.101,0.0948,0.079,73
0.1449,0.5,0.931,0.4819,0.3148,0.089,0.118,0.0902,0.0295,73
0.1491,0.4,0.931,0.494,0.2963,0.089,0.1141,0.087,0.031,81
0.1491,0.4,0.931,0.4699,0.3519,0.079,0.1352,0.0824,0.03,81
0.1491,0.4,0.931,0.4819,0.2963,0.073,0.1504,0.0786,0.028,81
0.1491,0.4,0.931,0.4819,0.3333,0.072,0.1313,0.0826,0.027,81
0.1345,0.4,0.931,0.4699,0.3704,0.072,0.1431,0.0806,0.0285,75
0.1345,0.4,0.931,0.4699,0.4259,0.065,0.1611,0.0772,0.0265,75
0.1345,0.4,0.931,0.4699,0.4259,0.061,0.1913,0.07,0.079,75
0.1345,0.4,0.931,0.4578,0.4815,0.057,0.2082,0.0612,0.028,75
0.1189,0.4,0.931,0.4699,0.463,0.055,0.1908,0.061,0.031,70
0.1189,0.4,0.931,0.4819,0.4074,0.054,0.1803,0.0618,0.033,70
0.1189,0.4,0.931,0.506,0.4259,0.053,0.1786,0.0598,0.034,70
0.1189,0.5,0.931,0.506,0.4074,0.053,0.1786,0.0552,0.0335,70
0.123,0.6,0.931,0.5301,0.3889,0.053,0.1753,0.0546,0.0315,77
0.123,0.75,0.931,0.5422,0.4074,0.055,0.1631,0.0568,0.029,77
0.123,0.8,0.931,0.5542,0.463,0.054,0.1709,0.055,0.079,77
0.123,0.6,0.931,0.5542,0.4259,0.048,0.1828,0.0532,0.0275,77
0.1105,0.6,0.931,0.5542,0.3889,0.044,0.1783,0.0536,0.025,77
0.1105,0.65,0.931,0.5542,0.5,0.045,0.1983,0.0496,0.0255,77
0.1105,0.7,0.931,0.5663,0.3889,0.045,0.2071,0.0452,0.0255,77
0.1105,0.7,0.931,0.5663,0.3519,0.046,0.1929,0.045,0.024,77
0.1064,0.7,0.931,0.5663,0.3889,0.046,0.1724,0.0488,0.025,77
0.1064,0.7,0.931,0.5783,0.4444,0.052,0.1558,0.0528,0.024,77
0.1064,0.7,0.8966,0.5783,0.4074,0.053,0.1573,0.0552,0.079,77
0.1064,0.7,0.8966,0.5783,0.4259,0.052,0.1633,0.0564,0.0245,77
0.1074,0.7,0.8966,0.5783,0.4074,0.052,0.158,0.0582,0.026,67
0.1074,0.7,0.8966,0.5783,0.4259,0.052,0.1617,0.0602,0.027,67
0.1074,0.7,0.8966,0.5783,0.4259,0.053,0.1607,0.0592,0.0285,67
0.1074,0.7,0.8966,0.5663,0.4259,0.054,0.1576,0.0602,0.0285,67
0.0959,0.7,0.8966,0.5542,0.4444,0.054,0.1859,0.0566,0.0285,62
0.0959,0.6,0.8966,0.5542,0.5185,0.054,0.1928,0.0506,0.03,62
0.0959,0.55,0.8966,0.5542,0.4444,0.053,0.1816,0.049,0.079,62
0.0959,0.5,0.8966,0.5542,0.537,0.055,0.1653,0.052,0.0285,62
0.0991,0.5,0.8966,0.5542,0.4259,0.058,0.1347,0.0562,0.0305,67
0.1376,0.55,0.931,0.5301,0.5185,0.058,0.0834,0.1384,0.079,80
0.1376,0.5,0.931,0.5181,0.537,0.084,0.0834,0.0888,0.036,80
0.1376,0.5,0.931,0.4819,0.5185,0.082,0.0834,0.0898,0.079,80
0.1376,0.55,0.931,0.4458,0.463,0.084,0.0834,0.0938,0.04,80
0.1877,0.5,0.931,0.4337,0.463,0.086,0.0989,0.0964,0.047,91
0.1877,0.5,0.931,0.4096,0.463,0.089,0.1169,0.095,0.048,91
0.1877,0.4,0.931,0.3976,0.6296,0.088,0.1322,0.0936,0.0526,91
0.1877,0.4,0.931,0.3855,0.5741,0.088,0.1439,0.0914,0.0561,91
0.1825,0.6,0.9655,0.3614,0.5185,0.088,0.1597,0.0904,0.0581,80
0.1825,0.5,0.9655,0.3494,0.463,0.087,0.1693,0.0914,0.0571,80
0.1825,0.5,0.9655,0.3373,0.4815,0.087,0.1796,0.0918,0.079,80
0.1825,0.5,0.9655,0.3253,0.5,0.074,0.2237,0.0826,0.0566,80
0.1804,0.5,0.9655,0.3133,0.6111,0.068,0.2469,0.074,0.0596,81
0.1804,0.5,0.9655,0.3012,0.5556,0.066,0.2601,0.0678,0.0601,81
0.1804,0.5,0.9655,0.2892,0.5926,0.061,0.2697,0.0678,0.0601,81
0.1804,0.45,0.9655,0.2771,0.4815,0.061,0.2843,0.065,0.0546,81
0.1439,0.4,0.9655,0.2651,0.6481,0.061,0.2982,0.0634,0.0501,58
0.1439,0.45,0.9655,0.253,0.4815,0.068,0.3117,0.0612,0.0526,58
0.1439,0.5,0.9655,0.253,0.5,0.069,0.3208,0.0612,0.079,58
0.1439,0.5,0.9655,0.241,0.4259,0.071,0.3296,0.0612,0.0521,58
0.1439,0.4,0.9655,0.2169,0.4444,0.065,0.3402,0.0598,0.0521,53
0.1439,0.4,0.9655,0.2169,0.3519,0.069,0.3542,0.0592,0.0516,53
0.1439,0.45,0.9655,0.2169,0.4444,0.073,0.3652,0.0596,0.0566,53
0.1439,0.5,0.9655,0.2048,0.3889,0.069,0.3899,0.0574,0.0526,53
0.1324,0.6,0.9655,0.1807,0.5,0.069,0.4174,0.0548,0.047,48
0.1324,0.5,0.9655,0.1566,0.6481,0.05,0.462,0.0482,0.0445,48
0.1324,0.5,0.9655,0.1446,0.463,0.049,0.4579,0.0462,0.079,48
0.1324,0.5,0.9655,0.1205,0.4259,0.052,0.4588,0.0512,0.043,48
0.1105,0.5,0.9655,0.1205,0.5185,0.047,0.5037,0.048,0.0395,35
0.1105,0.5,0.9655,0.1084,0.5185,0.046,0.4987,0.0542,0.039,35
0.1105,0.5,0.9655,0.1205,0.5556,0.049,0.482,0.0574,0.0606,35
0.1105,0.45,0.9655,0.1325,0.4259,0.049,0.4351,0.0604,0.1552,35
0.1303,0.4,0.931,0.1446,0.4074,0.049,0.432,0.0618,0.1151,42
0.1303,0.4,0.931,0.1446,0.4074,0.057,0.4867,0.057,0.0666,42
0.1303,0.5,0.931,0.1446,0.3519,0.061,0.4828,0.056,0.079,42
0.1303,0.5,0.931,0.1687,0.4074,0.064,0.4671,0.0574,0.0511,42
0.1262,0.5,0.931,0.1687,0.4444,0.063,0.4774,0.057,0.0445,44
0.1262,0.45,0.931,0.2048,0.3333,0.069,0.4354,0.0602,0.045,44
0.1262,0.4,0.931,0.241,0.2037,0.094,0.3139,0.0732,0.0475,44
0.1262,0.45,0.931,0.253,0.2593,0.096,0.2923,0.0962,0.049,44
0.1522,0.6,0.931,0.2771,0.1852,0.096,0.2535,0.098,0.0475,60
0.1522,0.7,0.931,0.3012,0.1667,0.115,0.1844,0.1008,0.0445,60
0.1522,0.6,0.931,0.3012,0.1852,0.126,0.1301,0.1148,0.079,60
0.1522,0.55,0.931,0.3133,0.1667,0.148,0.0881,0.1326,0.041,60
0.1971,0.6,0.931,0.3253,0.1481,0.155,0.0369,0.1526,0.0345,81
0.1971,0.6,0.931,0.3373,0.2037,0.159,0.0396,0.164,0.032,81
0.1971,0.6,0.931,0.3735,0.1296,0.179,0.0302,0.1714,0.0305,81
0.1971,0.6,0.931,0.3735,0.1852,0.176,0.035,0.1736,0.0325,81
0.2482,0.6,0.931,0.3976,0.1481,0.176,0.0301,0.1858,0.036,111
0.2482,0.6,0.931,0.4217,0.0926,0.192,0.0234,0.201,0.037,111
0.2482,0.6,0.931,0.4578,0.0556,0.215,0.021,0.2086,0.079,111
0.2482,0.6,0.931,0.4819,0.037,0.239,0.031,0.227,0.0425,111
0.3337,0.65,0.931,0.4819,0.0556,0.237,0.0325,0.2424,0.0581,160
0.3337,0.65,0.931,0.4699,0.1111,0.238,0.0272,0.2366,0.0546,160
0.3337,0.65,0.931,0.4819,0.037,0.219,0.0248,0.2158,0.0485,160
0.3337,0.7,0.931,0.494,0.0741,0.221,0.0235,0.1922,0.044,160
0.3535,0.7,0.931,0.494,0.0926,0.221,0.0241,0.1652,0.04,175
0.3535,0.6,0.931,0.494,0.1481,0.181,0.0239,0.1628,0.0375,175
0.3535,0.5,0.931,0.494,0.1667,0.177,0.0241,0.1696,0.079,175
0.3535,0.5,0.931,0.494,0.1296,0.155,0.0207,0.1628,0.034,175
0.2492,0.5,0.931,0.506,0.0556,0.144,0.028,0.1556,0.0275,135
0.2492,0.45,0.931,0.5181,0.1296,0.149,0.0232,0.1602,0.025,135
0.2492,0.4,0.931,0.5181,0.0741,0.163,0.0228,0.1782,0.0275,135
0.2492,0.45,0.931,0.5181,0.1481,0.157,0.0213,0.1862,0.0285,135
0.2649,0.5,0.931,0.5301,0.0926,0.157,0.0288,0.187,0.029,153
0.2649,0.5,0.931,0.5301,0.1111,0.141,0.0212,0.1836,0.031,153
0.2649,0.45,0.931,0.5663,0,0.134,0.024,0.1756,0.079,153
0.2649,0.45,0.931,0.6265,0,0.137,0.023,0.1696,0.0275,153
0.2315,0.45,0.931,0.6747,0,0.153,0.027,0.1698,0.026,149
0.2315,0.45,0.931,0.6627,0.037,0.155,0.0262,0.1648,0.0245,149
0.2315,0.45,0.931,0.6386,0.0185,0.139,0.0263,0.16,0.024,149
0.2315,0.4,0.931,0.6386,0.0185,0.125,0.0265,0.155,0.024,149
0.2086,0.5,0.8966,0.6867,0.0185,0.125,0.0233,0.1532,0.023,132
0.2086,0.7,0.8966,0.6627,0.0185,0.124,0.0267,0.147,0.0225,132
0.2086,0.8,0.8966,0.6506,0.0185,0.115,0.0253,0.1392,0.079,132
0.2086,0.8,0.8966,0.6627,0.0556,0.117,0.0295,0.1326,0.0205,132
0.194,0.6,0.8966,0.6867,0.0556,0.119,0.0258,0.133,0.018,128
0.194,0.6,0.8966,0.6867,0,0.111,0.0254,0.1384,0.018,128
0.194,0.7,0.8966,0.7108,0,0.117,0.026,0.1464,0.0175,128
0.194,0.7,0.8966,0.6747,0.0741,0.128,0.0242,0.173,0.0195,128
0.1877,0.7,0.8966,0.6506,0.1667,0.128,0.0228,0.199,0.022,126
0.1877,0.7,0.931,0.6265,0.1296,0.105,0.0219,0.1758,0.025,126
0.1877,0.7,0.8966,0.6627,0.0556,0.101,0.021,0.1564,0.079,126
0.1877,0.7,0.8966,0.6627,0.0741,0.095,0.0252,0.1446,0.0245,126
0.1981,0.7,0.8966,0.6627,0.0741,0.089,0.0224,0.1376,0.023,140
0.1981,0.7,0.8966,0.6747,0.0556,0.088,0.0218,0.1324,0.023,140
0.1981,0.7,0.8966,0.6988,0.0185,0.089,0.0222,0.1308,0.02,140
0.1981,0.7,0.8966,0.747,0,0.096,0.0246,0.135,0.0205,140
0.1867,0.7,0.8966,0.7831,0,0.096,0.0302,0.1458,0.0195,144
0.1867,0.6,0.8966,0.8193,0,0.108,0.0303,0.162,0.02,144
0.1867,0.6,0.8966,0.8072,0,0.112,0.0327,0.1804,0.079,144
0.1867,0.5,0.8966,0.8072,0,0.125,0.0292,0.1844,0.021,144
0.219,0.5,0.8966,0.8072,0.0185,0.135,0.0329,0.1978,0.0235,153
0.513,0.5,0.931,0.7711,0.1296,0.135,0.0341,0.3844,0.079,370
0.513,0.5,0.931,0.7349,0.0741,0.229,0.0341,0.3692,0.035,370
0.513,0.5,0.931,0.6988,0.0741,0.22,0.0341,0.379,0.079,370
0.513,0.5,0.931,0.6506,0.1111,0.21,0.0341,0.3696,0.034,370
0.3691,0.5,0.931,0.6145,0.1667,0.165,0.018,0.3264,0.0355,224
0.3691,0.5,0.9655,0.5904,0.1667,0.153,0.0278,0.2644,0.039,224
0.3691,0.4,0.9655,0.5783,0.1296,0.149,0.0337,0.246,0.043,224
0.3691,0.4,0.9655,0.5422,0.0926,0.151,0.0393,0.237,0.0501,224
0.3243,0.5,0.9655,0.5301,0.0926,0.151,0.0502,0.2286,0.0626,189
0.3243,0.6,0.9655,0.5181,0.2222,0.165,0.0544,0.2262,0.0631,189
0.3243,0.5,0.9655,0.5181,0.2222,0.166,0.0628,0.2326,0.079,189
0.3243,0.5,0.9655,0.4819,0.2407,0.155,0.0803,0.2196,0.0856,189
0.4015,0.5,0.9655,0.4578,0.2037,0.143,0.0996,0.1882,0.1021,228
0.4015,0.5,0.9655,0.4337,0.2407,0.156,0.1187,0.1816,0.1356,228
0.4015,0.5,0.9655,0.4096,0.2222,0.151,0.139,0.179,0.1371,228
0.4015,0.45,0.9655,0.3976,0.1852,0.157,0.1703,0.171,0.1311,228
0.3921,0.4,0.9655,0.3373,0.3333,0.157,0.2246,0.132,0.1146,207
0.3921,0.4,0.9655,0.3133,0.3333,0.094,0.2798,0.0946,0.1016,207
0.3921,0.4,0.9655,0.2892,0.3148,0.087,0.3142,0.0816,0.079,207
0.3921,0.4,0.9655,0.2892,0.3333,0.087,0.3471,0.0758,0.0911,207
0.2211,0.4,0.9655,0.2651,0.2963,0.081,0.3455,0.075,0.0851,109
0.2211,0.4,0.9655,0.241,0.3148,0.064,0.3841,0.0658,0.0876,109
0.2211,0.4,0.9655,0.2289,0.3519,0.057,0.4639,0.0488,0.0871,109
0.2211,0.45,0.9655,0.2048,0.4444,0.056,0.4763,0.0488,0.0856,109
0.1585,0.6,0.9655,0.2048,0.3148,0.056,0.4821,0.0528,0.0826,69
0.1585,0.6,0.9655,0.2169,0.3148,0.079,0.4692,0.0632,0.0911,69
0.1585,0.5,0.9655,0.2169,0.3519,0.077,0.4893,0.065,0.079,69
0.1585,0.5,0.9655,0.2169,0.4074,0.074,0.4687,0.06,0.0901,69
0.1919,0.45,0.9655,0.2169,0.2963,0.074,0.4856,0.0588,0.0871,84
0.1919,0.4,0.9655,0.2169,0.3889,0.071,0.4897,0.0596,0.0851,84
0.1919,0.4,0.9655,0.2169,0.3889,0.065,0.489,0.056,0.0796,84
0.1919,0.4,0.931,0.2289,0.463,0.062,0.494,0.0512,0.0721,84
0.1689,0.4,0.931,0.2289,0.3704,0.062,0.5005,0.0448,0.0721,82
0.1689,0.4,0.931,0.253,0.3148,0.071,0.4303,0.0512,0.0826,82
0.1689,0.5,0.931,0.253,0.3704,0.07,0.431,0.0532,0.079,82
0.1689,0.5,0.931,0.2651,0.3333,0.074,0.4336,0.0548,0.0856,82
0.1752,0.4,0.931,0.2771,0.3704,0.071,0.4325,0.0538,0.0791,81
0.1752,0.4,0.931,0.2892,0.2963,0.077,0.3709,0.058,0.0751,81
0.1752,0.4,0.931,0.2892,0.2037,0.089,0.2881,0.0696,0.0681,81
0.1752,0.4,0.931,0.3133,0.1667,0.112,0.1821,0.1022,0.0656,81
