start,end,pm2.5,pm10,temp,bp,rh,ws,co,o3,nox,so2
2020-02-24 10:45:00,2020-02-24 11:00:00,74,,32,742,50,3,1.23,70.42,19.9,64.8
2020-02-24 11:00:00,2020-02-24 11:15:00,74,,32,742,49,2.5,1.18,62.03,20.5,54.9
2020-02-24 11:15:00,2020-02-24 11:30:00,74,,32,742,49,2.5,1.17,74.21,20,43.3
2020-02-24 11:30:00,2020-02-24 11:45:00,74,,32.5,742,48,2.7,1.17,69.78,19.8,36.4
2020-02-24 11:45:00,2020-02-24 12:00:00,69,162,32.5,742,47,2.1,,69.56,19.9,54.8
2020-02-24 12:00:00,2020-02-24 12:15:00,69,162,33,742,46,2.6,0.61,59.84,16.7,32.2
2020-02-24 12:15:00,2020-02-24 12:30:00,69,162,33,742,45,2.6,0.56,68.29,19.1,
2020-02-24 12:30:00,2020-02-24 12:45:00,69,162,33,742,42,2.5,0.5,70.23,17.8,36.2
2020-02-24 12:45:00,2020-02-24 13:00:00,44,118,33,742,41,2.1,0.47,67.72,16.8,33.6
2020-02-24 13:00:00,2020-02-24 13:15:00,44,118,33,742,42,2.4,0.44,73.99,17,32.5
2020-02-24 13:15:00,2020-02-24 13:30:00,44,118,33,742,41,3.1,0.4,74.89,16.2,30
2020-02-24 13:30:00,2020-02-24 13:45:00,44,118,30,742,40,2.8,0.18,72.95,15.6,24.6
2020-02-24 13:45:00,2020-02-24 14:00:00,33,111,27,742,41,2.8,,73.87,15.2,22.2
2020-02-24 14:00:00,2020-02-24 14:15:00,33,111,26,742,42,2.6,0.46,74.77,14.8,21.6
2020-02-24 14:15:00,2020-02-24 14:30:00,33,111,26,742,43,3.2,0.55,70.85,14,
2020-02-24 14:30:00,2020-02-24 14:45:00,33,111,26,742,41,3.1,0.55,68.19,14.3,20.5
2020-02-24 14:45:00,2020-02-24 15:00:00,35,90,26,742,41,3.5,0.53,72.5,13.8,18.9
2020-02-24 15:00:00,2020-02-24 15:15:00,35,90,26,742,40,3,0.49,75.46,13.6,19.1
2020-02-24 15:15:00,2020-02-24 15:30:00,35,90,27,742,42,3.3,0.57,77.3,12.1,19.9
2020-02-24 15:30:00,2020-02-24 15:45:00,35,90,27,742,44,2.9,0.57,79.71,11.6,22.2
2020-02-24 15:45:00,2020-02-24 16:00:00,35,90,27,742,44,2.5,,76.93,13,23.2
2020-02-24 16:00:00,2020-02-24 16:15:00,35,90,27,742,44,2.2,0.6,80.01,13.2,24.4
2020-02-24 16:15:00,2020-02-24 16:30:00,35,90,27,742,41,2,0.5,79.4,11.6,
2020-02-24 16:30:00,2020-02-24 16:45:00,35,90,27,742,39,2.1,0.54,78.54,13.5,17.2
2020-02-24 16:45:00,2020-02-24 17:00:00,31,92,27,742,40,2.2,0.56,80.56,14.5,15.6
2020-02-24 17:00:00,2020-02-24 17:15:00,31,92,27,742,41,1.8,0.65,82.67,16,16.8
2020-02-24 17:15:00,2020-02-24 17:30:00,31,92,29,742,42,2.1,0.79,96.77,17.1,33.1
2020-02-24 17:30:00,2020-02-24 17:45:00,31,,30,742,44,1.8,0.97,72.97,24.7,27.7
2020-02-24 17:45:00,2020-02-24 18:00:00,50,134,31,742,47,1.5,,81.32,32.3,35.1
2020-02-24 18:00:00,2020-02-24 18:15:00,50,134,32,742,53,1.7,0.98,54.39,33.8,31.5
2020-02-24 18:15:00,2020-02-24 18:30:00,50,134,32,742,55,1.9,1.12,30.34,44.2,
2020-02-24 18:30:00,2020-02-24 18:45:00,50,134,33,742,56,1.3,1.35,15.62,51.4,25.4
2020-02-24 18:45:00,2020-02-24 19:00:00,85,213,33,741,57,1.3,1.35,18.21,53.1,21
2020-02-24 19:00:00,2020-02-24 19:15:00,85,213,33,741,58,1.6,1.48,19.48,49.4,21.1
2020-02-24 19:15:00,2020-02-24 19:30:00,85,213,33,741,59,1.1,1.51,13.25,50.3,21
2020-02-24 19:30:00,2020-02-24 19:45:00,85,213,33,741,61,1.4,1.49,12.66,52.8,20.1
2020-02-24 19:45:00,2020-02-24 20:00:00,100,213,33,741,62,1.4,,11.13,50.9,19.2
2020-02-24 20:00:00,2020-02-24 20:15:00,100,213,33,741,63,1,1.65,6.12,54.3,18.5
2020-02-24 20:15:00,2020-02-24 20:30:00,100,213,33,741,65,0.9,1.84,31.2,56.8,
2020-02-24 20:30:00,2020-02-24 20:45:00,100,213,33,741,65,1.1,1.81,99.55,58,64.6
2020-02-24 20:45:00,2020-02-24 21:00:00,137,273,33,741,66,1.2,1.89,48.27,60.9,52.8
2020-02-24 21:00:00,2020-02-24 21:15:00,137,273,33,741,66,1.4,1.64,10.41,48.8,28.9
2020-02-24 21:15:00,2020-02-24 21:30:00,137,273,33,741,66,1.9,1.37,10.19,44.2,21.9
2020-02-24 21:30:00,2020-02-24 21:45:00,137,273,31,741,67,1.9,1.1,13.39,41.6,17.2
2020-02-24 21:45:00,2020-02-24 22:00:00,112,234,28,741,68,1.9,,19.56,39.3,21
2020-02-24 22:00:00,2020-02-24 22:15:00,112,234,28,741,69,1.4,1.09,21.13,38.5,23.9
2020-02-24 22:15:00,2020-02-24 22:30:00,112,234,28.5,741,70,1.6,1.15,29.18,37,
2020-02-24 22:30:00,2020-02-24 22:45:00,112,234,29,741,71,1.3,1.28,63.19,35.5,52.4
2020-02-24 22:45:00,2020-02-24 23:00:00,128,228,28.5,741,72,1.5,1.17,41.47,39.3,51.2
2020-02-24 23:00:00,2020-02-24 23:15:00,128,228,28,741,73,1.1,0.97,41.67,34.4,53
2020-02-24 23:15:00,2020-02-24 23:30:00,128,228,28,741,74,1,1,,30.6,121
2020-02-24 23:30:00,2020-02-24 23:45:00,128,228,28.5,741,73,1,1.04,123.79,32.4,90.9
2020-02-24 23:45:00,2020-02-25 00:00:00,89,172,29,741,73,0.7,,10.07,28.9,39.4
2020-02-25 00:00:00,2020-02-25 00:15:00,89,172,29,741,75,0.4,1.18,11.43,30.5,27.6
2020-02-25 00:15:00,2020-02-25 00:30:00,89,172,29,741,76,0.5,1.13,4.16,37.1,
2020-02-25 00:30:00,2020-02-25 00:45:00,89,172,29,741,75,0.7,1.18,6.84,39.9,21.5
2020-02-25 00:45:00,2020-02-25 01:00:00,182,257,29,741,75,0.7,1.21,10.8,32.3,20
2020-02-25 01:00:00,2020-02-25 01:15:00,182,257,29,741,77,0.4,1.21,17.48,30.6,18.9
2020-02-25 01:15:00,2020-02-25 01:30:00,182,257,29,741,78,0.4,1.21,27.77,29.9,17
2020-02-25 01:30:00,2020-02-25 01:45:00,182,257,30,741,78,0.5,1.23,31.52,28.2,15.7
2020-02-25 01:45:00,2020-02-25 02:00:00,145,222,31,741,77,0.9,,35.1,25.1,15.1
2020-02-25 02:00:00,2020-02-25 02:15:00,145,222,32,741,76,1.1,0.9,33.73,24.4,15.1
2020-02-25 02:15:00,2020-02-25 02:30:00,145,222,32,741,77,1,0.8,38.96,22.6,
2020-02-25 02:30:00,2020-02-25 02:45:00,145,222,32,741,76,1.1,0.81,38.95,22.3,14.8
2020-02-25 02:45:00,2020-02-25 03:00:00,132,193,32.5,741,77,0.5,0.84,40.94,23.6,13.9
2020-02-25 03:00:00,2020-02-25 03:15:00,132,193,32.5,741,78,0.5,0.81,49.24,26,12.2
2020-02-25 03:15:00,2020-02-25 03:30:00,132,193,32,741,77,0.8,0.8,46.31,26.1,12.2
2020-02-25 03:30:00,2020-02-25 03:45:00,132,193,32,741,77,0.7,0.78,51.92,26.6,12.1
2020-02-25 03:45:00,2020-02-25 04:00:00,119,190,32,741,78,0.8,,57.47,27.3,11.9
2020-02-25 04:00:00,2020-02-25 04:15:00,119,190,32.5,741,78,1,0.76,53.82,27.8,12.5
2020-02-25 04:15:00,2020-02-25 04:30:00,119,190,32.5,741,78,0.8,0.77,51.37,29,
2020-02-25 04:30:00,2020-02-25 04:45:00,119,190,33,741,80,0.5,1,59.19,30.2,13.1
2020-02-25 04:45:00,2020-02-25 05:00:00,126,193,33,741,81,0.6,1.15,56.94,33.8,12.3
2020-02-25 05:00:00,2020-02-25 05:15:00,126,193,33,741,81,0.8,0.92,49.63,33.9,12.8
2020-02-25 05:15:00,2020-02-25 05:30:00,126,193,32.5,741,81,0.9,0.8,43.26,32,13.9
2020-02-25 05:30:00,2020-02-25 05:45:00,126,193,31,741,82,0.4,0.72,43.02,31.3,13.5
2020-02-25 05:45:00,2020-02-25 06:00:00,160,233,29,741,83,0.3,,43.22,31.6,13.1
2020-02-25 06:00:00,2020-02-25 06:15:00,160,233,29,741,84,0.3,0.6,38.57,33.6,12.9
2020-02-25 06:15:00,2020-02-25 06:30:00,160,233,29.5,741,85,0.4,0.74,40.43,35.4,
2020-02-25 06:30:00,2020-02-25 06:45:00,160,233,30,741,83,1,0.81,37.49,40,12.3
2020-02-25 06:45:00,2020-02-25 07:00:00,151,229,30,741,82,1,0.78,34.83,42.6,12.8
2020-02-25 07:00:00,2020-02-25 07:15:00,,229,30,741,82,0.9,,33.46,,
2020-02-25 07:15:00,2020-02-25 07:30:00,151,229,30,741,82,1.1,,27.91,,
2020-02-25 07:30:00,2020-02-25 07:45:00,151,229,30,741,81,1.2,,22.42,,
2020-02-25 07:45:00,2020-02-25 08:00:00,159,243,29,741,80,1.2,,23.74,79.6,
2020-02-25 08:00:00,2020-02-25 08:15:00,159,243,29,741,79,0.9,1.24,,61.8,21.6
2020-02-25 08:15:00,2020-02-25 08:30:00,159,243,29,741,77,1.2,1.31,,55.6,
2020-02-25 08:30:00,2020-02-25 08:45:00,159,243,29,742,75,0.7,1.27,,49.3,77.9
2020-02-25 08:45:00,2020-02-25 09:00:00,175,283,29,742,74,0.8,1.23,139.06,46,81.4
2020-02-25 09:00:00,2020-02-25 09:15:00,175,283,28,742,73,0.9,1.23,78.01,45.4,71.8
2020-02-25 09:15:00,2020-02-25 09:30:00,175,283,28,742,71,1,1.08,59.13,39.4,61.6
2020-02-25 09:30:00,2020-02-25 09:45:00,175,283,29,742,70,1.4,1.11,53.06,34,52.9
2020-02-25 09:45:00,2020-02-25 10:00:00,152,256,31,742,69,1.6,,36.73,31.1,46
2020-02-25 10:00:00,2020-02-25 10:15:00,152,256,32,742,67,1.4,1.19,39.67,28.3,45.4
2020-02-25 10:15:00,2020-02-25 10:30:00,152,256,32,742,65,1.6,1.15,41.9,25.8,
2020-02-25 10:30:00,2020-02-25 10:45:00,152,256,32,742,65,1.7,1.11,44.92,24.2,41.9
2020-02-25 10:45:00,2020-02-25 11:00:00,141,228,32,742,62,1.6,1.05,48.55,24.1,38.5
2020-02-25 11:00:00,2020-02-25 11:15:00,141,228,32,743,60,1.4,0.9,52.82,22.4,35.2
2020-02-25 11:15:00,2020-02-25 11:30:00,141,228,32.5,742,60,1.9,0.97,55.15,21.7,33
2020-02-25 11:30:00,2020-02-25 11:45:00,141,228,33,742,58,1.7,0.98,58.7,23.2,30.9
2020-02-25 11:45:00,2020-02-25 12:00:00,108,195,33,742,57,2,,65.07,23.3,29.5
2020-02-25 12:00:00,2020-02-25 12:15:00,108,195,33,742,56,1.6,0.85,71.58,23.3,28.8
2020-02-25 12:15:00,2020-02-25 12:30:00,108,195,33,742,52,1.6,0.77,75.71,20.6,
2020-02-25 12:30:00,2020-02-25 12:45:00,108,195,33,742,52,2.5,1.24,84.81,20.6,31.6
2020-02-25 12:45:00,2020-02-25 13:00:00,109,188,33,742,49,2.5,1.18,75.05,20.9,32.4
2020-02-25 13:00:00,2020-02-25 13:15:00,109,188,33,742,48,2.4,1.1,80.52,19.6,27.7
2020-02-25 13:15:00,2020-02-25 13:30:00,109,188,33,742,49,2.4,1.13,85.95,16.4,24.7
2020-02-25 13:30:00,2020-02-25 13:45:00,109,188,32,742,50,2.3,1.13,90.79,15.1,26.2
2020-02-25 13:45:00,2020-02-25 14:00:00,86,171,28.5,742,49,2.8,,91.57,18.6,24.9
2020-02-25 14:00:00,2020-02-25 14:15:00,86,171,27,742,48,3.8,0.72,87.36,15.4,22.7
2020-02-25 14:15:00,2020-02-25 14:30:00,86,171,27,742,49,3,0.74,154.13,15,
2020-02-25 14:30:00,2020-02-25 14:45:00,86,171,27,742,48,3,0.68,107.21,16.9,30.4
2020-02-25 14:45:00,2020-02-25 15:00:00,89,162,26.5,742,48,2.6,0.78,96.29,16.2,27.7
2020-02-25 15:00:00,2020-02-25 15:15:00,89,162,26,742,45,3.1,0.71,94.88,13.7,20.2
2020-02-25 15:15:00,2020-02-25 15:30:00,89,162,27,742,42,2.8,0.63,167.05,12.3,45.5
2020-02-25 15:30:00,2020-02-25 15:45:00,89,162,27,742,40,2.5,0.68,86.2,13.2,28.8
2020-02-25 15:45:00,2020-02-25 16:00:00,57,129,27,742,44,2.8,,110.98,12.3,18.7
2020-02-25 16:00:00,2020-02-25 16:15:00,57,129,27,742,42,2.7,0.71,112.52,14.9,28.1
2020-02-25 16:15:00,2020-02-25 16:30:00,57,129,27,742,44,2.1,0.74,124.5,17.8,
2020-02-25 16:30:00,2020-02-25 16:45:00,57,129,27,742,41,2.6,0.68,105.39,13.8,28.6
2020-02-25 16:45:00,2020-02-25 17:00:00,69,147,27,742,44,2.8,0.71,99.78,13.5,18.2
2020-02-25 17:00:00,2020-02-25 17:15:00,69,147,27,742,41,2.1,0.7,97.41,16.2,18
2020-02-25 17:15:00,2020-02-25 17:30:00,69,147,27,742,41,1.6,0.78,92.22,19.8,20.4
2020-02-25 17:30:00,2020-02-25 17:45:00,69,147,28,742,42,1.6,0.93,93.18,26.3,30.9
2020-02-25 17:45:00,2020-02-25 18:00:00,58,144,30,742,42,1.6,,72.6,25,23
2020-02-25 18:00:00,2020-02-25 18:15:00,,144,31,742,44,1.4,1.01,58.29,33.1,19.3
2020-02-25 18:15:00,2020-02-25 18:30:00,58,144,32,741,46,1.6,1.15,44.37,40.4,
2020-02-25 18:30:00,2020-02-25 18:45:00,58,144,32,742,48,1.8,1.24,26.48,44.4,17.8
2020-02-25 18:45:00,2020-02-25 19:00:00,77,185,32,742,52,1.5,1.35,17.84,48.4,16.5
2020-02-25 19:00:00,2020-02-25 19:15:00,77,185,32.5,741,55,0.9,1.5,14.94,49.1,15.4
2020-02-25 19:15:00,2020-02-25 19:30:00,77,185,32.5,741,57,0.8,1.74,9.76,52.6,15.6
2020-02-25 19:30:00,2020-02-25 19:45:00,77,185,32.5,741,59,0.6,1.89,9.29,53.7,15.1
2020-02-25 19:45:00,2020-02-25 20:00:00,126,239,32.5,741,60,0.5,,5.47,55.9,15
2020-02-25 20:00:00,2020-02-25 20:15:00,126,239,33,741,62,0.5,2.22,7.15,74.8,15.4
2020-02-25 20:15:00,2020-02-25 20:30:00,126,239,33,741,63,0.6,2.18,43.22,82.6,
2020-02-25 20:30:00,2020-02-25 20:45:00,126,239,33,741,62,1.4,1.85,49.51,74.9,23.3
2020-02-25 20:45:00,2020-02-25 21:00:00,171,299,33,741,64,0.7,1.84,8.37,60.3,19
2020-02-25 21:00:00,2020-02-25 21:15:00,171,299,33,741,67,0.5,1.94,12,60.7,16.7
2020-02-25 21:15:00,2020-02-25 21:30:00,171,299,33,741,68,0.5,2.38,,70.9,37.5
2020-02-25 21:30:00,2020-02-25 21:45:00,171,299,32,741,69,0.4,2.27,,79.1,89.7
2020-02-25 21:45:00,2020-02-25 22:00:00,189,327,29,741,69,0.8,,,71.5,70.1
2020-02-25 22:00:00,2020-02-25 22:15:00,189,327,28,741,68,0.8,1.81,70.66,61,31
2020-02-25 22:15:00,2020-02-25 22:30:00,189,327,29,741,70,0.5,2.07,58.47,56.4,
2020-02-25 22:30:00,2020-02-25 22:45:00,189,327,29,741,71,0.3,2.04,33.03,57.8,21
2020-02-25 22:45:00,2020-02-25 23:00:00,189,309,29,741,74,0.3,1.96,36.53,53.7,17.4
2020-02-25 23:00:00,2020-02-25 23:15:00,189,309,29,741,76,0.3,2.61,47.02,56.6,15.3
2020-02-25 23:15:00,2020-02-25 23:30:00,189,309,29.5,741,76,0.4,2.87,65.35,71.2,14.5
2020-02-25 23:30:00,2020-02-25 23:45:00,189,309,30,741,76,0.5,2.55,78.54,63.1,13
2020-02-25 23:45:00,2020-02-26 00:00:00,199,311,29,741,78,0.3,,80.36,66.2,11.2
2020-02-26 00:00:00,2020-02-26 00:15:00,199,311,29,741,80,0.3,3.5,83.26,73.3,11
2020-02-26 00:15:00,2020-02-26 00:30:00,199,311,29,741,82,0.3,5.02,84.32,85.8,
2020-02-26 00:30:00,2020-02-26 00:45:00,199,311,29,741,84,0.3,6.09,92.51,115.7,11.1
2020-02-26 00:45:00,2020-02-26 01:00:00,243,444,29,741,83,0.6,5.29,195.84,123.1,12.3
2020-02-26 01:00:00,2020-02-26 01:15:00,,444,29,741,83,0.3,4.63,,124.9,13
2020-02-26 01:15:00,2020-02-26 01:30:00,243,444,29,741,83,0.5,4.52,,121,11.4
2020-02-26 01:30:00,2020-02-26 01:45:00,243,444,29,741,81,0.4,3.82,,115.7,11.4
2020-02-26 01:45:00,2020-02-26 02:00:00,219,383,31,741,83,0.4,,,107,10.5
2020-02-26 02:00:00,2020-02-26 02:15:00,219,383,32,741,82,0.7,2.11,,99.6,9.7
2020-02-26 02:15:00,2020-02-26 02:30:00,219,383,32,741,81,0.5,1.75,,96.5,
2020-02-26 02:30:00,2020-02-26 02:45:00,219,383,32,741,79,1,1.39,133.99,87.6,11.1
2020-02-26 02:45:00,2020-02-26 03:00:00,174,333,32.5,741,78,0.7,1.2,57.21,55.1,13.8
2020-02-26 03:00:00,2020-02-26 03:15:00,174,333,32.5,741,81,0.4,0.18,58.76,50.8,14.3
2020-02-26 03:15:00,2020-02-26 03:30:00,174,333,32,741,80,0.7,0.08,44.49,51.3,13.4
2020-02-26 03:30:00,2020-02-26 03:45:00,174,333,32,741,82,0.3,,48.71,47.4,9.9
2020-02-26 03:45:00,2020-02-26 04:00:00,179,278,32.5,741,84,0.3,,51.67,44.9,8.2
2020-02-26 04:00:00,2020-02-26 04:15:00,179,278,32.5,741,84,0.4,1.05,51.76,43.9,7.2
2020-02-26 04:15:00,2020-02-26 04:30:00,179,278,32,741,84,0.3,1.48,59.39,43.6,
2020-02-26 04:30:00,2020-02-26 04:45:00,179,278,32.5,741,86,0.3,1.49,59.15,45.1,7.4
2020-02-26 04:45:00,2020-02-26 05:00:00,171,256,32.5,741,86,0.3,1.43,56.41,45.8,7.7
2020-02-26 05:00:00,2020-02-26 05:15:00,171,256,32.5,741,86,0.6,1.34,56.76,47.8,7.1
2020-02-26 05:15:00,2020-02-26 05:30:00,171,256,32.5,741,85,0.4,1.39,52.67,48.9,6.5
2020-02-26 05:30:00,2020-02-26 05:45:00,171,256,32,741,86,0.4,1.4,71.76,50.3,6.5
2020-02-26 05:45:00,2020-02-26 06:00:00,150,229,30,741,87,0.3,,68.64,49.8,6.3
2020-02-26 06:00:00,2020-02-26 06:15:00,,229,29,741,87,0.3,1.29,86.81,48.6,7
2020-02-26 06:15:00,2020-02-26 06:30:00,150,229,29,741,89,0.3,1.37,86.34,44.3,
2020-02-26 06:30:00,2020-02-26 06:45:00,150,229,30,741,87,0.8,1.45,82.85,43.3,6.8
2020-02-26 06:45:00,2020-02-26 07:00:00,145,230,30,741,84,1.5,1.65,62.29,55.6,6.1
2020-02-26 07:00:00,2020-02-26 07:15:00,145,230,30,741,83,1.3,,49.9,,
2020-02-26 07:15:00,2020-02-26 07:30:00,145,230,30,741,84,1.3,,50.78,,
2020-02-26 07:30:00,2020-02-26 07:45:00,145,230,29,741,83,1.4,,40.53,,
2020-02-26 07:45:00,2020-02-26 08:00:00,203,343,29,741,82,1.3,,41.06,153.9,
2020-02-26 08:00:00,2020-02-26 08:15:00,,343,28.5,741,80,1.2,2.59,,137.7,17
2020-02-26 08:15:00,2020-02-26 08:30:00,203,343,28.5,742,79,1.5,2.48,,136.5,
2020-02-26 08:30:00,2020-02-26 08:45:00,203,343,28,742,77,1.2,2.39,,128.5,21.4
2020-02-26 08:45:00,2020-02-26 09:00:00,227,383,28,742,76,1.2,2.14,12.52,121,26
2020-02-26 09:00:00,2020-02-26 09:15:00,227,383,28,742,74,1.7,2.16,26.73,116.6,29.3
2020-02-26 09:15:00,2020-02-26 09:30:00,227,383,28,742,72,1.4,2.22,35.85,114,32
2020-02-26 09:30:00,2020-02-26 09:45:00,227,383,28,742,70,1.8,2.06,34.93,105.3,34.7
2020-02-26 09:45:00,2020-02-26 10:00:00,226,418,30,742,69,1.4,,38.93,93.5,35.9
2020-02-26 10:00:00,2020-02-26 10:15:00,,418,31,742,66,1.5,1.79,38.65,75,37.7
2020-02-26 10:15:00,2020-02-26 10:30:00,226,418,32,742,64,1.6,1.44,41.08,57.5,
2020-02-26 10:30:00,2020-02-26 10:45:00,226,418,32,742,62,1.4,1.47,41.24,61.2,37.9
2020-02-26 10:45:00,2020-02-26 11:00:00,185,313,33,742,59,1.3,0.97,44.51,45.3,41.7
2020-02-26 11:00:00,2020-02-26 11:15:00,,313,33,743,56,1.5,0.76,48.02,29.8,46.4
2020-02-26 11:15:00,2020-02-26 11:30:00,185,313,32.5,743,56,1.3,0.82,47.45,33.7,43.4
2020-02-26 11:30:00,2020-02-26 11:45:00,185,313,32.5,743,53,1.8,0.72,51.41,30.3,42.1
2020-02-26 11:45:00,2020-02-26 12:00:00,125,205,33,743,52,1.6,,59.13,22.9,38.5
2020-02-26 12:00:00,2020-02-26 12:15:00,125,205,33,742,53,1.6,0.88,65.25,22.8,33.8
2020-02-26 12:15:00,2020-02-26 12:30:00,125,205,33,742,51,1.8,0.89,71.42,22.9,
2020-02-26 12:30:00,2020-02-26 12:45:00,125,205,33,742,46,1.9,0.77,79.69,19.1,29.3
2020-02-26 12:45:00,2020-02-26 13:00:00,108,201,33,742,48,2.1,0.94,86.32,19.5,28.9
2020-02-26 13:00:00,2020-02-26 13:15:00,108,201,33,742,45,2.4,0.85,88.94,20.5,27.1
2020-02-26 13:15:00,2020-02-26 13:30:00,108,201,33,742,45,2.2,0.79,94.41,17.3,24.8
2020-02-26 13:30:00,2020-02-26 13:45:00,108,201,33,742,41,1.7,0.69,98.2,15.9,22.5
2020-02-26 13:45:00,2020-02-26 14:00:00,96,172,30.5,742,39,2.1,,97.29,15.3,20.9
2020-02-26 14:00:00,2020-02-26 14:15:00,96,172,27.5,742,40,2.2,0.68,95.39,16.7,20.3
2020-02-26 14:15:00,2020-02-26 14:30:00,96,172,27,742,37,2,0.6,100.21,14.6,
2020-02-26 14:30:00,2020-02-26 14:45:00,96,172,26.5,742,35,1.5,0.49,99.78,12.8,18.9
2020-02-26 14:45:00,2020-02-26 15:00:00,71,144,26,742,34,1.6,0.49,98.22,15.2,16.6
2020-02-26 15:00:00,2020-02-26 15:15:00,71,144,26,742,31,2.3,0.4,98.84,12.6,14.2
2020-02-26 15:15:00,2020-02-26 15:30:00,71,144,26,742,33,1.9,0.46,96.16,13,14.8
2020-02-26 15:30:00,2020-02-26 15:45:00,71,144,26,742,33,2.3,0.44,94.84,14.1,14.4
2020-02-26 15:45:00,2020-02-26 16:00:00,54,117,26.5,742,34,2.2,,107.7,14.8,20.9
2020-02-26 16:00:00,2020-02-26 16:15:00,54,117,27,742,34,1.8,0.56,97.47,9.7,16.2
2020-02-26 16:15:00,2020-02-26 16:30:00,54,117,27,742,35,2.1,0.65,102,11.1,
2020-02-26 16:30:00,2020-02-26 16:45:00,54,117,27.5,742,35,2.4,0.66,102.1,13.5,21.8
2020-02-26 16:45:00,2020-02-26 17:00:00,52,119,28,742,35,2.1,0.65,92.81,14.5,19.6
2020-02-26 17:00:00,2020-02-26 17:15:00,,119,28,742,37,2.4,0.73,130.09,17.5,48.9
2020-02-26 17:15:00,2020-02-26 17:30:00,52,119,28,742,40,2.6,0.84,83.14,17.2,21.7
2020-02-26 17:30:00,2020-02-26 17:45:00,52,119,28,742,43,2.8,0.82,71.66,17.1,19.6
2020-02-26 17:45:00,2020-02-26 18:00:00,68,162,30,742,47,2.2,,59.74,24.7,19
2020-02-26 18:00:00,2020-02-26 18:15:00,68,162,31,742,49,1.9,1.05,46.94,30.7,33.2
2020-02-26 18:15:00,2020-02-26 18:30:00,68,162,32,742,54,1.7,1.12,44.2,30.5,
2020-02-26 18:30:00,2020-02-26 18:45:00,68,162,32.5,742,61,1.3,1.52,29.52,35,61.1
2020-02-26 18:45:00,2020-02-26 19:00:00,114,248,33,742,67,1.6,2.15,15.52,53.7,21.8
2020-02-26 19:00:00,2020-02-26 19:15:00,114,248,33,742,67,1.9,1.8,26.22,45.3,16.6
2020-02-26 19:15:00,2020-02-26 19:30:00,114,248,33,742,66,1.7,1.88,28.32,44.6,15.1
2020-02-26 19:30:00,2020-02-26 19:45:00,114,248,33,742,66,1.5,2.05,26.44,47,14
2020-02-26 19:45:00,2020-02-26 20:00:00,159,271,33,742,66,1.2,,12.39,56.6,13.9
2020-02-26 20:00:00,2020-02-26 20:15:00,159,271,33,742,64,1.6,2.11,14.6,57.6,17
2020-02-26 20:15:00,2020-02-26 20:30:00,159,271,33,742,64,1.2,1.96,18.27,54.6,
2020-02-26 20:30:00,2020-02-26 20:45:00,159,271,33,742,65,1.2,2.28,7.84,58.5,13.3
2020-02-26 20:45:00,2020-02-26 21:00:00,178,326,33,742,65,1.5,1.94,9.82,57.7,15.1
2020-02-26 21:00:00,2020-02-26 21:15:00,178,326,33,742,67,0.9,1.92,11.45,51.9,24.1
2020-02-26 21:15:00,2020-02-26 21:30:00,178,326,33,742,69,1.6,1.77,6.98,58.6,22.8
2020-02-26 21:30:00,2020-02-26 21:45:00,178,326,33,742,75,1.7,,19.84,34.1,16.2
2020-02-26 21:45:00,2020-02-26 22:00:00,185,321,31,742,77,1.5,,23.62,27,12.3
2020-02-26 22:00:00,2020-02-26 22:15:00,185,321,28,742,77,2.1,0.87,,27.2,12.9
2020-02-26 22:15:00,2020-02-26 22:30:00,185,321,28,742,78,1.3,1.06,,29.8,
2020-02-26 22:30:00,2020-02-26 22:45:00,185,321,28.5,742,79,1.2,1.28,,33.3,13.6
2020-02-26 22:45:00,2020-02-26 23:00:00,141,251,28.5,741,80,0.9,1.47,,41.4,13.9
2020-02-26 23:00:00,2020-02-26 23:15:00,141,251,28,741,81,1.1,1.63,,46.8,13.4
2020-02-26 23:15:00,2020-02-26 23:30:00,141,251,28,741,82,0.9,1.59,,54,13.8
2020-02-26 23:30:00,2020-02-26 23:45:00,141,251,28,741,83,1.2,1.56,,55.9,13.9
2020-02-26 23:45:00,2020-02-27 00:00:00,160,290,29,741,82,1.3,,,50.1,14.4
2020-02-27 00:00:00,2020-02-27 00:15:00,160,290,29,741,82,0.9,1.08,,40.4,14.4
2020-02-27 00:15:00,2020-02-27 00:30:00,160,290,29,741,82,1,0.93,,29.2,
2020-02-27 00:30:00,2020-02-27 00:45:00,160,290,29,741,80,1,0.82,,23.4,12
2020-02-27 00:45:00,2020-02-27 01:00:00,129,204,29,741,80,0.7,0.79,,18.7,10.1
2020-02-27 01:00:00,2020-02-27 01:15:00,129,204,29,741,81,0.8,0.76,,17.8,9.2
2020-02-27 01:15:00,2020-02-27 01:30:00,129,204,29,741,81,0.8,0.79,,16,9
2020-02-27 01:30:00,2020-02-27 01:45:00,129,204,29,741,80,1.3,0.69,,16.3,9.5
2020-02-27 01:45:00,2020-02-27 02:00:00,102,152,30,741,82,0.7,,,19.6,9.5
2020-02-27 02:00:00,2020-02-27 02:15:00,102,152,31,741,84,0.5,1.05,,28.2,9
2020-02-27 02:15:00,2020-02-27 02:30:00,102,152,32,741,84,0.9,1.01,,28.7,
2020-02-27 02:30:00,2020-02-27 02:45:00,102,152,32,741,82,1.2,0.9,,18.7,8.2
2020-02-27 02:45:00,2020-02-27 03:00:00,111,183,32,741,82,1.2,0.85,,15.5,7.9
