start,end,pm2.5,pm10,temp,bp,rh,ws,co,o3,nox,so2,date
2020-02-09 11:30:00,2020-02-09 11:45:00,162.0,257.0,32.0,743.0,52.0,2.1,0.71,113.05,22.3,47.8,9/2
2020-02-09 11:45:00,2020-02-09 12:00:00,118.0,213.0,29.0,743.0,48.0,2.2,,49.29,21.5,39.1,9/2
2020-02-09 12:00:00,2020-02-09 12:15:00,118.0,213.0,29.0,743.0,47.0,2.6,0.73,102.06,19.6,44.1,9/2
2020-02-09 12:15:00,2020-02-09 12:30:00,118.0,213.0,29.0,743.0,46.0,2.0,0.86,84.4,18.8,,9/2
2020-02-09 12:30:00,2020-02-09 12:45:00,118.0,213.0,29.0,743.0,43.0,2.4,0.77,45.08,17.7,36.5,9/2
2020-02-09 12:45:00,2020-02-09 13:00:00,119.0,207.0,29.0,742.0,42.0,2.5,0.73,45.94,15.9,38.9,9/2
2020-02-09 13:00:00,2020-02-09 13:15:00,119.0,207.0,29.0,742.0,41.0,2.4,0.72,72.79,15.9,43.2,9/2
2020-02-09 13:15:00,2020-02-09 13:30:00,119.0,207.0,29.0,742.0,38.0,2.1,0.73,48.47,15.6,33.8,9/2
2020-02-09 13:30:00,2020-02-09 13:45:00,119.0,207.0,29.0,742.0,36.0,2.6,0.68,48.43,16.0,25.7,9/2
2020-02-09 13:45:00,2020-02-09 14:00:00,87.0,169.0,29.0,742.0,34.0,2.4,,57.45,15.9,23.4,9/2
2020-02-09 14:00:00,2020-02-09 14:15:00,87.0,169.0,29.0,742.0,33.0,3.0,0.63,66.25,15.1,23.6,9/2
2020-02-09 14:15:00,2020-02-09 14:30:00,87.0,169.0,29.0,742.0,31.0,2.2,0.63,63.07,14.7,,9/2
2020-02-09 14:30:00,2020-02-09 14:45:00,87.0,169.0,29.0,742.0,30.0,2.8,0.58,78.54,14.6,26.2,9/2
2020-02-09 14:45:00,2020-02-09 15:00:00,72.0,139.0,29.0,742.0,30.0,2.6,0.52,79.01,14.0,23.0,9/2
2020-02-09 15:00:00,2020-02-09 15:15:00,72.0,139.0,29.0,742.0,30.0,3.1,0.54,76.71,14.6,22.0,9/2
2020-02-09 15:15:00,2020-02-09 15:30:00,72.0,139.0,30.0,742.0,32.0,1.8,0.56,72.17,14.3,25.3,9/2
2020-02-09 15:30:00,2020-02-09 15:45:00,72.0,139.0,30.0,742.0,31.0,2.6,0.6,70.8,14.8,23.3,9/2
2020-02-09 15:45:00,2020-02-09 16:00:00,79.0,150.0,31.0,742.0,32.0,2.6,,70.27,16.0,26.5,9/2
2020-02-09 16:00:00,2020-02-09 16:15:00,79.0,150.0,32.0,742.0,31.0,2.2,0.64,88.34,16.2,35.7,9/2
2020-02-09 16:15:00,2020-02-09 16:30:00,79.0,150.0,32.0,742.0,31.0,2.0,0.62,75.34,19.4,,9/2
2020-02-09 16:30:00,2020-02-09 16:45:00,79.0,150.0,32.0,742.0,31.0,1.5,0.62,65.39,20.2,20.3,9/2
2020-02-09 16:45:00,2020-02-09 17:00:00,70.0,143.0,32.0,742.0,31.0,1.6,0.69,59.09,25.8,30.1,9/2
2020-02-09 17:00:00,2020-02-09 17:15:00,70.0,143.0,32.0,742.0,31.0,1.3,0.7,62.8,27.2,30.0,9/2
2020-02-09 17:15:00,2020-02-09 17:30:00,70.0,143.0,32.0,742.0,33.0,0.8,0.87,49.61,36.6,28.3,9/2
2020-02-09 17:30:00,2020-02-09 17:45:00,70.0,143.0,32.0,742.0,37.0,1.0,1.08,26.77,45.5,24.2,9/2
2020-02-09 17:45:00,2020-02-09 18:00:00,73.0,186.0,32.0,742.0,40.0,0.8,,19.99,51.1,21.3,9/2
2020-02-09 18:00:00,2020-02-09 18:15:00,73.0,186.0,32.0,742.0,44.0,0.7,1.44,12.98,55.8,18.6,9/2
2020-02-09 18:15:00,2020-02-09 18:30:00,73.0,186.0,32.5,742.0,48.0,0.5,1.77,7.08,78.7,,9/2
2020-02-09 18:30:00,2020-02-09 18:45:00,73.0,186.0,32.5,742.0,48.0,0.8,1.96,5.47,82.9,14.7,9/2
2020-02-09 18:45:00,2020-02-09 19:00:00,124.0,285.0,32.0,742.0,48.0,0.9,2.04,5.25,87.1,11.7,9/2
2020-02-09 19:00:00,2020-02-09 19:15:00,124.0,285.0,32.0,742.0,52.0,0.4,2.06,8.7,84.3,11.5,9/2
2020-02-09 19:15:00,2020-02-09 19:30:00,124.0,285.0,32.0,741.0,54.0,0.5,2.64,52.74,116.5,12.8,9/2
2020-02-09 19:30:00,2020-02-09 19:45:00,124.0,285.0,32.0,741.0,54.0,0.6,2.99,78.36,136.4,16.8,9/2
2020-02-09 19:45:00,2020-02-09 20:00:00,195.0,400.0,32.0,742.0,53.0,0.8,,25.19,139.0,18.4,9/2
2020-02-09 20:00:00,2020-02-09 20:15:00,195.0,400.0,30.0,742.0,53.0,1.0,2.34,14.41,131.3,16.8,9/2
2020-02-09 20:15:00,2020-02-09 20:30:00,195.0,400.0,30.0,742.0,54.0,1.0,2.12,9.02,97.5,,9/2
2020-02-09 20:30:00,2020-02-09 20:45:00,195.0,400.0,30.0,742.0,56.0,0.6,2.31,7.57,97.4,15.2,9/2
2020-02-09 20:45:00,2020-02-09 21:00:00,222.0,443.0,31.0,742.0,58.0,0.8,2.56,10.8,99.3,13.7,9/2
2020-02-09 21:00:00,2020-02-09 21:15:00,222.0,443.0,31.0,742.0,57.0,0.9,3.0,7.43,84.4,12.5,9/2
2020-02-09 21:15:00,2020-02-09 21:30:00,222.0,443.0,30.0,742.0,59.0,0.5,2.79,10.41,94.2,11.7,9/2
2020-02-09 21:30:00,2020-02-09 21:45:00,222.0,443.0,30.5,741.0,60.0,0.8,2.48,174.91,100.8,19.0,9/2
2020-02-09 21:45:00,2020-02-09 22:00:00,233.0,415.0,31.0,741.0,61.0,0.5,,,95.5,43.8,9/2
2020-02-09 22:00:00,2020-02-09 22:15:00,233.0,415.0,31.0,741.0,62.0,0.4,2.0,148.92,90.0,40.7,9/2
2020-02-09 22:15:00,2020-02-09 22:30:00,233.0,415.0,31.0,741.0,63.0,0.5,1.91,78.38,84.6,,9/2
2020-02-09 22:30:00,2020-02-09 22:45:00,233.0,415.0,31.0,741.0,65.0,0.3,1.88,27.97,79.2,21.2,9/2
2020-02-09 22:45:00,2020-02-09 23:00:00,265.0,400.0,31.0,741.0,67.0,0.3,1.96,53.41,77.1,15.0,9/2
2020-02-09 23:00:00,2020-02-09 23:15:00,265.0,400.0,31.0,741.0,70.0,0.3,2.6,52.55,81.9,13.1,9/2
2020-02-09 23:15:00,2020-02-09 23:30:00,265.0,400.0,31.0,741.0,71.0,0.3,2.69,40.92,93.5,11.2,9/2
2020-02-09 23:30:00,2020-02-09 23:45:00,265.0,400.0,31.5,741.0,72.0,0.3,2.77,34.14,101.4,9.8,9/2
2020-02-09 23:45:00,2020-02-10 00:00:00,273.0,416.0,32.0,741.0,74.0,0.3,,27.22,156.7,9.6,9/2
2020-02-10 00:00:00,2020-02-10 00:15:00,,416.0,32.0,741.0,75.0,0.6,3.72,25.93,179.4,10.2,10/2
2020-02-10 00:15:00,2020-02-10 00:30:00,273.0,416.0,32.0,741.0,71.0,0.6,2.55,17.07,143.3,,10/2
2020-02-10 00:30:00,2020-02-10 00:45:00,273.0,416.0,32.0,741.0,71.0,0.6,1.8,10.27,103.3,9.2,10/2
2020-02-10 00:45:00,2020-02-10 01:00:00,243.0,395.0,32.0,741.0,73.0,0.4,1.51,10.6,91.2,6.9,10/2
2020-02-10 01:00:00,2020-02-10 01:15:00,243.0,395.0,32.0,741.0,75.0,0.3,1.51,11.88,86.7,5.6,10/2
2020-02-10 01:15:00,2020-02-10 01:30:00,243.0,395.0,32.0,741.0,76.0,0.3,1.45,15.62,82.0,4.6,10/2
2020-02-10 01:30:00,2020-02-10 01:45:00,243.0,395.0,32.0,741.0,79.0,0.4,1.49,21.19,83.7,5.1,10/2
2020-02-10 01:45:00,2020-02-10 02:00:00,198.0,304.0,32.0,741.0,77.0,0.4,,30.28,77.4,5.3,10/2
2020-02-10 02:00:00,2020-02-10 02:15:00,198.0,304.0,32.0,741.0,76.0,0.5,1.08,91.81,57.7,4.4,10/2
2020-02-10 02:15:00,2020-02-10 02:30:00,198.0,304.0,32.0,741.0,77.0,0.3,1.05,94.32,49.7,,10/2
2020-02-10 02:30:00,2020-02-10 02:45:00,198.0,304.0,32.0,741.0,80.0,0.4,1.09,58.09,51.7,4.8,10/2
2020-02-10 02:45:00,2020-02-10 03:00:00,183.0,267.0,32.0,741.0,81.0,0.4,1.16,152.14,54.7,5.6,10/2
2020-02-10 03:00:00,2020-02-10 03:15:00,183.0,267.0,32.0,741.0,81.0,0.3,1.17,,55.3,6.3,10/2
2020-02-10 03:15:00,2020-02-10 03:30:00,183.0,267.0,32.0,741.0,83.0,0.3,1.17,,56.0,7.8,10/2
2020-02-10 03:30:00,2020-02-10 03:45:00,183.0,267.0,32.0,741.0,85.0,0.3,1.17,,55.8,9.4,10/2
2020-02-10 03:45:00,2020-02-10 04:00:00,227.0,310.0,32.5,741.0,83.0,0.5,,,55.3,10.0,10/2
2020-02-10 04:00:00,2020-02-10 04:15:00,227.0,310.0,33.0,741.0,83.0,0.3,1.17,,51.3,8.8,10/2
2020-02-10 04:15:00,2020-02-10 04:30:00,227.0,310.0,31.0,741.0,85.0,0.3,1.05,,47.3,,10/2
2020-02-10 04:30:00,2020-02-10 04:45:00,,310.0,31.0,741.0,84.0,0.4,0.96,,42.6,6.5,10/2
2020-02-10 04:45:00,2020-02-10 05:00:00,229.0,315.0,31.0,741.0,83.0,0.4,0.98,183.59,38.6,5.2,10/2
2020-02-10 05:00:00,2020-02-10 05:15:00,229.0,315.0,31.0,741.0,84.0,0.3,1.02,123.36,37.8,5.6,10/2
2020-02-10 05:15:00,2020-02-10 05:30:00,229.0,315.0,31.0,740.0,86.0,0.3,1.02,87.85,36.2,5.2,10/2
2020-02-10 05:30:00,2020-02-10 05:45:00,229.0,315.0,31.0,740.0,88.0,0.3,1.08,72.25,34.4,4.6,10/2
2020-02-10 05:45:00,2020-02-10 06:00:00,178.0,240.0,31.0,741.0,87.0,0.4,,61.43,39.5,4.7,10/2
2020-02-10 06:00:00,2020-02-10 06:15:00,178.0,240.0,31.0,741.0,84.0,0.3,1.31,71.91,49.1,4.5,10/2
2020-02-10 06:15:00,2020-02-10 06:30:00,178.0,240.0,31.0,741.0,86.0,0.4,1.34,51.76,59.6,,10/2
2020-02-10 06:30:00,2020-02-10 06:45:00,178.0,240.0,31.0,741.0,83.0,1.0,1.24,31.24,67.4,4.6,10/2
2020-02-10 06:45:00,2020-02-10 07:00:00,157.0,238.0,31.0,741.0,81.0,1.3,1.28,17.03,72.5,4.7,10/2
2020-02-10 07:00:00,2020-02-10 07:15:00,157.0,238.0,32.0,741.0,82.0,1.3,,15.72,,,10/2
2020-02-10 07:15:00,2020-02-10 07:30:00,157.0,238.0,32.0,741.0,82.0,1.3,,17.37,,,10/2
2020-02-10 07:30:00,2020-02-10 07:45:00,157.0,238.0,32.0,741.0,82.0,1.3,,15.82,,,10/2
2020-02-10 07:45:00,2020-02-10 08:00:00,196.0,321.0,33.0,741.0,82.0,1.4,,11.74,108.8,,10/2
2020-02-10 08:00:00,2020-02-10 08:15:00,196.0,321.0,33.0,741.0,81.0,1.6,1.81,,96.8,7.8,10/2
2020-02-10 08:15:00,2020-02-10 08:30:00,196.0,321.0,33.0,741.0,81.0,1.2,1.77,,92.2,,10/2
2020-02-10 08:30:00,2020-02-10 08:45:00,196.0,321.0,33.5,742.0,79.0,0.9,1.8,,93.9,9.6,10/2
2020-02-10 08:45:00,2020-02-10 09:00:00,324.0,440.0,33.0,742.0,78.0,1.2,1.81,4.59,95.6,11.7,10/2
2020-02-10 09:00:00,2020-02-10 09:15:00,324.0,440.0,33.0,742.0,75.0,1.1,1.71,14.58,93.2,18.8,10/2
2020-02-10 09:15:00,2020-02-10 09:30:00,324.0,440.0,32.0,742.0,72.0,1.3,1.58,27.09,73.3,26.8,10/2
2020-02-10 09:30:00,2020-02-10 09:45:00,324.0,440.0,32.0,742.0,69.0,2.1,1.33,164.88,55.7,39.4,10/2
2020-02-10 09:45:00,2020-02-10 10:00:00,265.0,384.0,32.0,742.0,67.0,2.0,,198.63,47.8,55.6,10/2
2020-02-10 10:00:00,2020-02-10 10:15:00,265.0,384.0,32.0,742.0,65.0,2.1,1.16,,44.9,69.7,10/2
2020-02-10 10:15:00,2020-02-10 10:30:00,265.0,384.0,32.0,742.0,63.0,1.8,1.06,47.31,40.1,,10/2
2020-02-10 10:30:00,2020-02-10 10:45:00,265.0,384.0,32.0,742.0,60.0,2.1,1.06,108.31,38.0,63.9,10/2
2020-02-10 10:45:00,2020-02-10 11:00:00,196.0,301.0,32.0,742.0,58.0,2.3,0.94,172.72,35.6,75.6,10/2
2020-02-10 11:00:00,2020-02-10 11:15:00,,,32.0,742.0,56.0,2.8,0.84,49.2,29.3,57.8,10/2
2020-02-10 11:15:00,2020-02-10 11:30:00,196.0,301.0,32.0,742.0,54.0,2.3,0.78,51.31,26.4,52.5,10/2
2020-02-10 11:30:00,2020-02-10 11:45:00,196.0,301.0,32.0,742.0,52.0,2.4,0.62,35.46,24.1,49.4,10/2
2020-02-10 11:45:00,2020-02-10 12:00:00,137.0,205.0,30.0,742.0,49.0,2.2,,90.38,23.0,49.8,10/2
2020-02-10 12:00:00,2020-02-10 12:15:00,137.0,205.0,28.0,742.0,46.0,3.2,0.69,33.59,21.9,40.9,10/2
2020-02-10 12:15:00,2020-02-10 12:30:00,137.0,205.0,29.0,742.0,47.0,2.7,0.8,28.73,19.6,,10/2
2020-02-10 12:30:00,2020-02-10 12:45:00,137.0,205.0,29.0,742.0,43.0,1.9,0.81,26.15,19.6,33.6,10/2
2020-02-10 12:45:00,2020-02-10 13:00:00,98.0,169.0,28.5,742.0,39.0,2.5,0.72,30.42,17.1,27.7,10/2
2020-02-10 13:00:00,2020-02-10 13:15:00,98.0,169.0,29.0,742.0,39.0,2.8,0.7,31.65,16.4,25.9,10/2
2020-02-10 13:15:00,2020-02-10 13:30:00,98.0,169.0,29.0,742.0,38.0,2.3,0.71,33.12,15.8,24.7,10/2
2020-02-10 13:30:00,2020-02-10 13:45:00,98.0,169.0,29.0,742.0,38.0,2.2,0.71,35.46,15.8,24.0,10/2
2020-02-10 13:45:00,2020-02-10 14:00:00,84.0,151.0,29.0,742.0,39.0,2.9,,40.61,16.5,27.9,10/2
2020-02-10 14:00:00,2020-02-10 14:15:00,84.0,151.0,29.0,742.0,39.0,3.1,0.74,39.08,18.2,27.0,10/2
2020-02-10 14:15:00,2020-02-10 14:30:00,84.0,151.0,29.0,742.0,37.0,2.5,0.69,41.47,17.3,,10/2
2020-02-10 14:30:00,2020-02-10 14:45:00,84.0,151.0,29.5,742.0,36.0,2.8,0.69,44.84,16.4,22.8,10/2
2020-02-10 14:45:00,2020-02-10 15:00:00,82.0,156.0,29.0,742.0,36.0,2.3,0.68,46.41,17.8,20.9,10/2
2020-02-10 15:00:00,2020-02-10 15:15:00,82.0,156.0,30.0,742.0,36.0,1.3,0.69,45.3,16.8,20.4,10/2
2020-02-10 15:15:00,2020-02-10 15:30:00,82.0,156.0,30.0,742.0,37.0,1.4,0.74,50.12,17.2,23.6,10/2
2020-02-10 15:30:00,2020-02-10 15:45:00,82.0,156.0,29.5,742.0,37.0,1.5,0.74,51.92,17.6,27.2,10/2
2020-02-10 15:45:00,2020-02-10 16:00:00,90.0,162.0,31.0,742.0,36.0,2.2,,53.9,20.2,35.9,10/2
2020-02-10 16:00:00,2020-02-10 16:15:00,90.0,162.0,32.0,742.0,37.0,1.6,0.8,50.27,21.8,21.4,10/2
2020-02-10 16:15:00,2020-02-10 16:30:00,90.0,162.0,32.0,742.0,38.0,1.6,0.81,45.06,22.7,,10/2
2020-02-10 16:30:00,2020-02-10 16:45:00,90.0,162.0,32.0,742.0,37.0,1.4,0.79,45.71,23.0,18.9,10/2
2020-02-10 16:45:00,2020-02-10 17:00:00,86.0,152.0,32.5,742.0,37.0,1.8,0.79,50.78,22.8,16.3,10/2
2020-02-10 17:00:00,2020-02-10 17:15:00,86.0,152.0,32.5,742.0,37.0,1.2,0.85,45.45,25.9,15.7,10/2
2020-02-10 17:15:00,2020-02-10 17:30:00,86.0,152.0,32.0,742.0,38.0,0.9,0.87,42.32,27.8,16.0,10/2
2020-02-10 17:30:00,2020-02-10 17:45:00,86.0,152.0,32.0,742.0,40.0,1.2,1.04,28.13,35.1,16.4,10/2
2020-02-10 17:45:00,2020-02-10 18:00:00,77.0,177.0,32.0,742.0,40.0,1.4,,22.52,45.8,14.5,10/2
2020-02-10 18:00:00,2020-02-10 18:15:00,77.0,177.0,32.5,742.0,42.0,1.1,1.72,16.8,50.9,13.5,10/2
2020-02-10 18:15:00,2020-02-10 18:30:00,77.0,177.0,33.0,741.0,43.0,0.8,1.95,11.58,53.8,,10/2
2020-02-10 18:30:00,2020-02-10 18:45:00,77.0,177.0,33.0,741.0,46.0,0.9,2.37,5.15,81.5,12.9,10/2
2020-02-10 18:45:00,2020-02-10 19:00:00,102.0,249.0,33.0,741.0,47.0,0.7,2.55,4.16,93.0,12.9,10/2
2020-02-10 19:00:00,2020-02-10 19:15:00,102.0,249.0,33.0,741.0,49.0,0.5,3.07,4.53,115.5,12.7,10/2
2020-02-10 19:15:00,2020-02-10 19:30:00,102.0,249.0,32.5,741.0,51.0,0.5,3.4,7.29,129.5,13.0,10/2
2020-02-10 19:30:00,2020-02-10 19:45:00,102.0,249.0,32.5,741.0,52.0,0.5,3.92,9.7,133.2,12.9,10/2
2020-02-10 19:45:00,2020-02-10 20:00:00,174.0,381.0,33.0,741.0,53.0,0.4,,12.74,147.1,12.9,10/2
2020-02-10 20:00:00,2020-02-10 20:15:00,174.0,381.0,31.0,741.0,56.0,0.3,3.79,21.38,177.2,13.1,10/2
2020-02-10 20:15:00,2020-02-10 20:30:00,174.0,381.0,31.0,741.0,58.0,0.3,4.64,28.77,219.3,,10/2
2020-02-10 20:30:00,2020-02-10 20:45:00,174.0,381.0,31.0,741.0,62.0,0.3,4.36,21.23,184.8,12.9,10/2
2020-02-10 20:45:00,2020-02-10 21:00:00,255.0,509.0,31.0,741.0,64.0,0.3,5.06,21.27,190.3,9.8,10/2
2020-02-10 21:00:00,2020-02-10 21:15:00,255.0,509.0,31.0,741.0,66.0,0.3,5.9,20.52,219.6,9.8,10/2
2020-02-10 21:15:00,2020-02-10 21:30:00,255.0,509.0,31.0,741.0,68.0,0.3,8.37,22.38,329.9,10.5,10/2
2020-02-10 21:30:00,2020-02-10 21:45:00,255.0,509.0,31.0,741.0,72.0,0.3,9.11,40.63,413.8,12.9,10/2
2020-02-10 21:45:00,2020-02-10 22:00:00,356.0,708.0,31.0,741.0,73.0,0.3,,31.81,374.2,13.9,10/2
2020-02-10 22:00:00,2020-02-10 22:15:00,356.0,708.0,31.0,741.0,73.0,0.3,8.64,28.69,383.1,13.4,10/2
2020-02-10 22:15:00,2020-02-10 22:30:00,356.0,708.0,31.0,741.0,74.0,0.3,7.95,22.68,368.4,,10/2
2020-02-10 22:30:00,2020-02-10 22:45:00,356.0,708.0,31.0,741.0,72.0,0.3,6.72,19.56,316.6,10.9,10/2
2020-02-10 22:45:00,2020-02-10 23:00:00,406.0,718.0,31.0,741.0,73.0,0.3,5.46,15.35,274.4,6.2,10/2
2020-02-10 23:00:00,2020-02-10 23:15:00,406.0,718.0,31.0,741.0,74.0,0.3,5.19,16.33,265.8,5.4,10/2
2020-02-10 23:15:00,2020-02-10 23:30:00,406.0,718.0,31.0,741.0,75.0,0.4,5.18,17.91,274.5,5.2,10/2
2020-02-10 23:30:00,2020-02-10 23:45:00,406.0,718.0,31.0,741.0,74.0,0.6,4.28,18.5,265.6,5.1,10/2
2020-02-10 23:45:00,2020-02-11 00:00:00,392.0,642.0,32.0,741.0,70.0,0.4,,16.9,204.7,3.9,10/2
2020-02-11 00:00:00,2020-02-11 00:15:00,392.0,642.0,32.0,741.0,72.0,0.3,3.62,14.84,183.1,3.1,11/2
2020-02-11 00:15:00,2020-02-11 00:30:00,392.0,642.0,32.0,741.0,75.0,0.3,3.9,16.25,202.9,,11/2
2020-02-11 00:30:00,2020-02-11 00:45:00,392.0,642.0,32.0,741.0,77.0,0.3,3.32,17.03,181.3,3.5,11/2
2020-02-11 00:45:00,2020-02-11 01:00:00,328.0,516.0,32.0,741.0,77.0,0.3,2.36,15.6,141.6,3.0,11/2
2020-02-11 01:00:00,2020-02-11 01:15:00,328.0,516.0,32.0,741.0,79.0,0.3,2.18,16.8,141.6,3.0,11/2
2020-02-11 01:15:00,2020-02-11 01:30:00,328.0,516.0,32.0,741.0,79.0,0.3,1.89,16.78,143.0,2.8,11/2
2020-02-11 01:30:00,2020-02-11 01:45:00,328.0,516.0,32.0,741.0,78.0,0.3,1.58,19.87,135.3,2.8,11/2
2020-02-11 01:45:00,2020-02-11 02:00:00,292.0,421.0,32.0,741.0,79.0,0.3,,39.1,133.3,3.5,11/2
2020-02-11 02:00:00,2020-02-11 02:15:00,292.0,421.0,32.0,741.0,79.0,0.3,2.05,66.97,132.7,3.3,11/2
2020-02-11 02:15:00,2020-02-11 02:30:00,292.0,421.0,32.0,741.0,80.0,0.5,2.37,128.95,133.8,,11/2
2020-02-11 02:30:00,2020-02-11 02:45:00,292.0,421.0,32.0,741.0,77.0,0.3,2.27,151.92,132.3,3.4,11/2
2020-02-11 02:45:00,2020-02-11 03:00:00,333.0,458.0,32.0,741.0,78.0,0.3,2.11,157.07,123.2,4.8,11/2
2020-02-11 03:00:00,2020-02-11 03:15:00,333.0,458.0,32.0,741.0,80.0,0.3,2.06,,115.6,5.2,11/2
2020-02-11 03:15:00,2020-02-11 03:30:00,333.0,458.0,32.0,741.0,78.0,0.3,1.51,,92.5,5.2,11/2
2020-02-11 03:30:00,2020-02-11 03:45:00,333.0,458.0,32.0,741.0,78.0,0.3,1.2,,64.1,5.0,11/2
2020-02-11 03:45:00,2020-02-11 04:00:00,276.0,387.0,32.0,741.0,78.0,0.3,,,57.8,5.3,11/2
2020-02-11 04:00:00,2020-02-11 04:15:00,276.0,387.0,33.0,741.0,79.0,0.3,1.44,,50.7,5.4,11/2
2020-02-11 04:15:00,2020-02-11 04:30:00,276.0,387.0,31.0,741.0,81.0,0.3,1.55,,50.8,,11/2
2020-02-11 04:30:00,2020-02-11 04:45:00,276.0,387.0,31.0,741.0,81.0,0.3,1.59,,50.9,4.9,11/2
2020-02-11 04:45:00,2020-02-11 05:00:00,255.0,348.0,31.0,741.0,83.0,0.3,1.53,,49.6,5.0,11/2
2020-02-11 05:00:00,2020-02-11 05:15:00,255.0,348.0,31.0,741.0,83.0,0.3,1.47,,49.7,5.3,11/2
2020-02-11 05:15:00,2020-02-11 05:30:00,255.0,348.0,31.0,741.0,83.0,0.3,1.41,,48.9,5.2,11/2
2020-02-11 05:30:00,2020-02-11 05:45:00,255.0,348.0,31.0,740.0,83.0,0.3,1.35,,49.4,5.1,11/2
2020-02-11 05:45:00,2020-02-11 06:00:00,261.0,342.0,31.0,740.0,84.0,0.3,,,51.7,5.4,11/2
2020-02-11 06:00:00,2020-02-11 06:15:00,261.0,342.0,31.0,740.0,86.0,0.3,1.4,,53.3,5.1,11/2
2020-02-11 06:15:00,2020-02-11 06:30:00,261.0,342.0,31.0,740.0,86.0,0.3,1.44,,64.3,,11/2
2020-02-11 06:30:00,2020-02-11 06:45:00,261.0,342.0,31.0,741.0,86.0,0.3,1.43,179.97,64.6,5.0,11/2
2020-02-11 06:45:00,2020-02-11 07:00:00,236.0,331.0,31.0,741.0,85.0,0.3,1.41,177.22,60.8,4.7,11/2
2020-02-11 07:00:00,2020-02-11 07:15:00,236.0,331.0,32.0,741.0,85.0,0.3,,162.43,,,11/2
2020-02-11 07:15:00,2020-02-11 07:30:00,236.0,331.0,32.0,741.0,86.0,0.5,,137.38,,,11/2
2020-02-11 07:30:00,2020-02-11 07:45:00,236.0,331.0,32.0,741.0,83.0,0.3,,98.04,,,11/2
2020-02-11 07:45:00,2020-02-11 08:00:00,261.0,396.0,33.0,741.0,80.0,0.4,,59.23,193.4,,11/2
2020-02-11 08:00:00,2020-02-11 08:15:00,261.0,396.0,33.0,741.0,76.0,0.4,2.46,,163.2,8.1,11/2
2020-02-11 08:15:00,2020-02-11 08:30:00,261.0,396.0,33.5,742.0,72.0,0.7,2.24,,139.7,,11/2
2020-02-11 08:30:00,2020-02-11 08:45:00,261.0,396.0,34.0,742.0,71.0,0.9,1.73,,123.2,10.5,11/2
2020-02-11 08:45:00,2020-02-11 09:00:00,229.0,355.0,33.0,742.0,67.0,0.6,1.67,74.56,119.2,19.9,11/2
2020-02-11 09:00:00,2020-02-11 09:15:00,229.0,355.0,33.0,742.0,66.0,1.0,1.9,,122.5,46.9,11/2
2020-02-11 09:15:00,2020-02-11 09:30:00,229.0,355.0,32.0,742.0,66.0,1.1,2.08,,118.8,43.2,11/2
2020-02-11 09:30:00,2020-02-11 09:45:00,229.0,355.0,32.0,742.0,64.0,1.3,1.71,,83.9,53.5,11/2
2020-02-11 09:45:00,2020-02-11 10:00:00,234.0,384.0,32.0,742.0,62.0,1.5,,62.35,62.5,43.1,11/2
2020-02-11 10:00:00,2020-02-11 10:15:00,234.0,384.0,32.0,742.0,59.0,1.6,1.34,52.55,53.5,41.6,11/2
2020-02-11 10:15:00,2020-02-11 10:30:00,234.0,384.0,32.0,742.0,56.0,1.6,1.13,31.01,42.3,,11/2
2020-02-11 10:30:00,2020-02-11 10:45:00,234.0,384.0,32.0,742.0,54.0,1.7,1.02,28.93,38.5,37.8,11/2
2020-02-11 10:45:00,2020-02-11 11:00:00,158.0,260.0,32.0,743.0,50.0,1.8,0.79,29.5,36.4,40.2,11/2
2020-02-11 11:00:00,2020-02-11 11:15:00,158.0,260.0,32.0,743.0,50.0,1.8,0.84,28.13,34.5,38.7,11/2
2020-02-11 11:15:00,2020-02-11 11:30:00,158.0,260.0,32.5,743.0,45.0,1.3,0.89,27.95,35.9,37.2,11/2
2020-02-11 11:30:00,2020-02-11 11:45:00,158.0,260.0,33.0,743.0,46.0,1.8,0.93,26.81,37.2,35.9,11/2
2020-02-11 11:45:00,2020-02-11 12:00:00,149.0,233.0,32.0,743.0,44.0,1.4,,23.89,40.7,32.4,11/2
2020-02-11 12:00:00,2020-02-11 12:15:00,149.0,233.0,29.0,743.0,44.0,2.3,1.0,24.25,39.4,30.9,11/2
2020-02-11 12:15:00,2020-02-11 12:30:00,149.0,233.0,28.0,743.0,42.0,1.9,0.95,26.87,37.3,,11/2
2020-02-11 12:30:00,2020-02-11 12:45:00,149.0,233.0,29.0,742.0,39.0,2.6,0.86,32.89,34.1,27.6,11/2
2020-02-11 12:45:00,2020-02-11 13:00:00,136.0,232.0,29.0,742.0,40.0,2.5,0.87,36.57,31.4,25.8,11/2
2020-02-11 13:00:00,2020-02-11 13:15:00,136.0,232.0,28.0,742.0,40.0,2.6,0.79,40.87,28.8,27.6,11/2
2020-02-11 13:15:00,2020-02-11 13:30:00,136.0,232.0,29.0,742.0,39.0,3.0,0.76,47.82,26.8,28.9,11/2
2020-02-11 13:30:00,2020-02-11 13:45:00,136.0,232.0,29.0,742.0,40.0,3.7,0.68,51.92,25.4,27.6,11/2
2020-02-11 13:45:00,2020-02-11 14:00:00,132.0,240.0,29.0,742.0,39.0,2.9,,50.88,22.1,26.4,11/2
2020-02-11 14:00:00,2020-02-11 14:15:00,132.0,240.0,29.0,742.0,37.0,3.3,0.69,54.55,19.1,24.9,11/2
2020-02-11 14:15:00,2020-02-11 14:30:00,132.0,240.0,29.0,742.0,35.0,2.2,0.66,54.82,18.7,,11/2
